estimate,value,method,samples,i
σ2boot,NaN,sipw,1600,162
stabilized,true,sipw,1600,162
ψ,0.9817581913612162,onestep,1600,162
σ2,8.09796585659856e-5,onestep,1600,162
σ2net,0.0003825418254212273,onestep,1600,162
σ2boot,NaN,onestep,1600,162
ψ,0.9815174777958018,tmle,1600,162
σ2,8.097964165544614e-5,tmle,1600,162
σ2net,0.0003830635968838715,tmle,1600,162
σ2boot,NaN,tmle,1600,162
ψ,0.9410598456763449,plugin_iid,1600,162
σ2boot,NaN,plugin_iid,1600,162
ψ,0.9267663093894833,ipw_iid,1600,162
σ2,7.821624009409276e-5,ipw_iid,1600,162
σ2net,7.821624009409284e-5,ipw_iid,1600,162
σ2boot,NaN,ipw_iid,1600,162
stabilized,false,ipw_iid,1600,162
ψ,0.9267663510174425,sipw_iid,1600,162
σ2,7.82163126569803e-5,sipw_iid,1600,162
σ2net,7.821631265698038e-5,sipw_iid,1600,162
σ2boot,NaN,sipw_iid,1600,162
stabilized,true,sipw_iid,1600,162
ψ,0.9410598383423158,onestep_iid,1600,162
σ2,7.821630968476551e-5,onestep_iid,1600,162
σ2net,7.82163096847655e-5,onestep_iid,1600,162
σ2boot,NaN,onestep_iid,1600,162
ψ,0.941059851982464,tmle_iid,1600,162
σ2,7.821632004331345e-5,tmle_iid,1600,162
σ2net,7.821632004331345e-5,tmle_iid,1600,162
σ2boot,NaN,tmle_iid,1600,162
ψ,0.34482660321268577,ols,1600,162
σ2,0.0006371041754548852,ols,1600,162
σ2net,0.0006371041754548852,ols,1600,162
ψ,0.9675997103032503,plugin,1600,163
σ2boot,NaN,plugin,1600,163
ψ,0.913498241796953,ipw,1600,163
σ2,7.847644461442449e-5,ipw,1600,163
σ2net,0.00027149430984027133,ipw,1600,163
σ2boot,NaN,ipw,1600,163
stabilized,false,ipw,1600,163
ψ,0.913667519340308,sipw,1600,163
σ2,7.868721336786842e-5,sipw,1600,163
σ2net,0.0002718289445024583,sipw,1600,163
σ2boot,NaN,sipw,1600,163
stabilized,true,sipw,1600,163
ψ,0.9675997611506506,onestep,1600,163
σ2,7.906938514570942e-5,onestep,1600,163
σ2net,0.00032216993514372474,onestep,1600,163
σ2boot,NaN,onestep,1600,163
ψ,0.9674569970738495,tmle,1600,163
σ2,7.908617799996182e-5,tmle,1600,163
σ2net,0.00032234260694647993,tmle,1600,163
σ2boot,NaN,tmle,1600,163
ψ,0.928855546428833,plugin_iid,1600,163
σ2boot,NaN,plugin_iid,1600,163
ψ,0.9135797941700815,ipw_iid,1600,163
σ2,7.866104863872643e-5,ipw_iid,1600,163
σ2net,7.866104863872647e-5,ipw_iid,1600,163
σ2boot,NaN,ipw_iid,1600,163
stabilized,false,ipw_iid,1600,163
ψ,0.913579845377995,sipw_iid,1600,163
σ2,7.86611226293237e-5,sipw_iid,1600,163
σ2net,7.866112262932352e-5,sipw_iid,1600,163
σ2boot,NaN,sipw_iid,1600,163
stabilized,true,sipw_iid,1600,163
ψ,0.9288555421663949,onestep_iid,1600,163
σ2,7.866112994467741e-5,onestep_iid,1600,163
σ2net,7.866112994467721e-5,onestep_iid,1600,163
σ2boot,NaN,onestep_iid,1600,163
ψ,0.9288555449684952,tmle_iid,1600,163
σ2,7.866112635665107e-5,tmle_iid,1600,163
σ2net,7.866112635665112e-5,tmle_iid,1600,163
σ2boot,NaN,tmle_iid,1600,163
ψ,0.3679443621925421,ols,1600,163
σ2,0.0007185963945950648,ols,1600,163
σ2net,0.0007185963945950648,ols,1600,163
ψ,0.9668387988956088,plugin,1600,164
σ2boot,NaN,plugin,1600,164
ψ,0.9140525979617803,ipw,1600,164
σ2,7.852913238889984e-5,ipw,1600,164
σ2net,0.0002827433281081681,ipw,1600,164
σ2boot,NaN,ipw,1600,164
stabilized,false,ipw,1600,164
ψ,0.9140521519637019,sipw,1600,164
σ2,7.853030195685165e-5,sipw,1600,164
σ2net,0.0002827380981278858,sipw,1600,164
σ2boot,NaN,sipw,1600,164
stabilized,true,sipw,1600,164
ψ,0.9668388006026778,onestep,1600,164
σ2,8.018576190426435e-5,onestep,1600,164
σ2net,0.00031781883315040667,onestep,1600,164
σ2boot,NaN,onestep,1600,164
ψ,0.9667623604623802,tmle,1600,164
σ2,8.0185975924201e-5,tmle,1600,164
σ2net,0.00031790225996949093,tmle,1600,164
σ2boot,NaN,tmle,1600,164
ψ,0.927174520891918,plugin_iid,1600,164
σ2boot,NaN,plugin_iid,1600,164
ψ,0.914053964826997,ipw_iid,1600,164
σ2,7.853205863764708e-5,ipw_iid,1600,164
σ2net,7.853205863764708e-5,ipw_iid,1600,164
σ2boot,NaN,ipw_iid,1600,164
stabilized,false,ipw_iid,1600,164
ψ,0.9140539317938163,sipw_iid,1600,164
σ2,7.853201778699672e-5,sipw_iid,1600,164
σ2net,7.853201778699677e-5,sipw_iid,1600,164
σ2boot,NaN,sipw_iid,1600,164
stabilized,true,sipw_iid,1600,164
ψ,0.927174523387101,onestep_iid,1600,164
σ2,7.853203999514652e-5,onestep_iid,1600,164
σ2net,7.853203999514644e-5,onestep_iid,1600,164
σ2boot,NaN,onestep_iid,1600,164
ψ,0.9271745342352317,tmle_iid,1600,164
σ2,7.853203735791497e-5,tmle_iid,1600,164
σ2net,7.853203735791488e-5,tmle_iid,1600,164
σ2boot,NaN,tmle_iid,1600,164
ψ,0.32275549991569996,ols,1600,164
σ2,0.0006495127566125801,ols,1600,164
σ2net,0.0006495127566125801,ols,1600,164
ψ,1.011962441265384,plugin,1600,165
σ2boot,NaN,plugin,1600,165
ψ,0.9169202263534967,ipw,1600,165
σ2,9.161764231440789e-5,ipw,1600,165
σ2net,0.000325638199538102,ipw,1600,165
σ2boot,NaN,ipw,1600,165
stabilized,false,ipw,1600,165
ψ,0.9172531997637585,sipw,1600,165
σ2,9.236001795457664e-5,sipw,1600,165
σ2net,0.000326627508706143,sipw,1600,165
σ2boot,NaN,sipw,1600,165
stabilized,true,sipw,1600,165
ψ,1.0119361237691173,onestep,1600,165
σ2,9.218794029054256e-5,onestep,1600,165
σ2net,0.0003176969932703201,onestep,1600,165
σ2boot,NaN,onestep,1600,165
ψ,1.0119450217741832,tmle,1600,165
σ2,9.225634878433481e-5,tmle,1600,165
σ2net,0.0003180136005573662,tmle,1600,165
σ2boot,NaN,tmle,1600,165
ψ,0.93028040842223,plugin_iid,1600,165
σ2boot,NaN,plugin_iid,1600,165
ψ,0.9172151452915775,ipw_iid,1600,165
σ2,9.249124222693386e-5,ipw_iid,1600,165
σ2net,9.2491242226934e-5,ipw_iid,1600,165
σ2boot,NaN,ipw_iid,1600,165
stabilized,false,ipw_iid,1600,165
ψ,0.9172151970059211,sipw_iid,1600,165
σ2,9.24913607052119e-5,sipw_iid,1600,165
σ2net,9.249136070521188e-5,sipw_iid,1600,165
σ2boot,NaN,sipw_iid,1600,165
stabilized,true,sipw_iid,1600,165
ψ,0.9302804005377192,onestep_iid,1600,165
σ2,9.24913723055912e-5,onestep_iid,1600,165
σ2net,9.249137230559101e-5,onestep_iid,1600,165
σ2boot,NaN,onestep_iid,1600,165
ψ,0.9302803965229149,tmle_iid,1600,165
σ2,9.249136999747528e-5,tmle_iid,1600,165
σ2net,9.249136999747513e-5,tmle_iid,1600,165
σ2boot,NaN,tmle_iid,1600,165
ψ,0.31340999063473624,ols,1600,165
σ2,0.0011350125946982832,ols,1600,165
σ2net,0.0011350125946982832,ols,1600,165
ψ,0.9803929863143742,plugin,1600,166
σ2boot,NaN,plugin,1600,166
ψ,0.8913919802255091,ipw,1600,166
σ2,9.576278769436104e-5,ipw,1600,166
σ2net,0.0003158619037838254,ipw,1600,166
σ2boot,NaN,ipw,1600,166
stabilized,false,ipw,1600,166
ψ,0.8911664616095019,sipw,1600,166
σ2,9.547425708448476e-5,sipw,1600,166
σ2net,0.0003154783030802509,sipw,1600,166
σ2boot,NaN,sipw,1600,166
stabilized,true,sipw,1600,166
ψ,0.9803898980326872,onestep,1600,166
σ2,9.527600987532671e-5,onestep,1600,166
σ2net,0.00032016982715492716,onestep,1600,166
σ2boot,NaN,onestep,1600,166
ψ,0.9803920772254193,tmle,1600,166
σ2,9.527337216829284e-5,tmle,1600,166
σ2net,0.00032016424423930516,tmle,1600,166
σ2boot,NaN,tmle,1600,166
ψ,0.9044885429253904,plugin_iid,1600,166
σ2boot,NaN,plugin_iid,1600,166
ψ,0.8912581369728666,ipw_iid,1600,166
σ2,9.555587596917929e-5,ipw_iid,1600,166
σ2net,9.555587596917918e-5,ipw_iid,1600,166
σ2boot,NaN,ipw_iid,1600,166
stabilized,false,ipw_iid,1600,166
ψ,0.8912570248913326,sipw_iid,1600,166
σ2,9.555109588044263e-5,sipw_iid,1600,166
σ2net,9.555109588044256e-5,sipw_iid,1600,166
σ2boot,NaN,sipw_iid,1600,166
stabilized,true,sipw_iid,1600,166
ψ,0.9044886962588682,onestep_iid,1600,166
σ2,9.555035916360429e-5,onestep_iid,1600,166
σ2net,9.555035916360435e-5,onestep_iid,1600,166
σ2boot,NaN,onestep_iid,1600,166
ψ,0.9044881052476476,tmle_iid,1600,166
σ2,9.55506291370239e-5,tmle_iid,1600,166
σ2net,9.555062913702373e-5,tmle_iid,1600,166
σ2boot,NaN,tmle_iid,1600,166
ψ,0.3325149679353849,ols,1600,166
σ2,0.0008972030066827477,ols,1600,166
σ2net,0.0008972030066827477,ols,1600,166
ψ,1.000233906664788,plugin,1600,167
σ2boot,NaN,plugin,1600,167
ψ,0.9083559453724237,ipw,1600,167
σ2,9.454808215309223e-5,ipw,1600,167
σ2net,0.00035785458934985473,ipw,1600,167
σ2boot,NaN,ipw,1600,167
stabilized,false,ipw,1600,167
ψ,0.9084657895912565,sipw,1600,167
σ2,9.496276009468185e-5,sipw,1600,167
σ2net,0.0003571041342038359,sipw,1600,167
σ2boot,NaN,sipw,1600,167
stabilized,true,sipw,1600,167
ψ,1.000238872303707,onestep,1600,167
σ2,9.54190956707087e-5,onestep,1600,167
σ2net,0.0003610491022742799,onestep,1600,167
σ2boot,NaN,onestep,1600,167
ψ,1.0001673918079377,tmle,1600,167
σ2,9.544565571718437e-5,tmle,1600,167
σ2net,0.000361143400146736,tmle,1600,167
σ2boot,NaN,tmle,1600,167
ψ,0.9213232010922541,plugin_iid,1600,167
σ2boot,NaN,plugin_iid,1600,167
ψ,0.9086213232184985,ipw_iid,1600,167
σ2,9.53356372401143e-5,ipw_iid,1600,167
σ2net,9.533563724011436e-5,ipw_iid,1600,167
σ2boot,NaN,ipw_iid,1600,167
stabilized,false,ipw_iid,1600,167
ψ,0.9086212870903739,sipw_iid,1600,167
σ2,9.533562009042255e-5,sipw_iid,1600,167
σ2net,9.533562009042258e-5,sipw_iid,1600,167
σ2boot,NaN,sipw_iid,1600,167
stabilized,true,sipw_iid,1600,167
ψ,0.9213232022890303,onestep_iid,1600,167
σ2,9.533565425451963e-5,onestep_iid,1600,167
σ2net,9.533565425451959e-5,onestep_iid,1600,167
σ2boot,NaN,onestep_iid,1600,167
ψ,0.9213232020395001,tmle_iid,1600,167
σ2,9.53356616794553e-5,tmle_iid,1600,167
σ2net,9.53356616794551e-5,tmle_iid,1600,167
σ2boot,NaN,tmle_iid,1600,167
ψ,0.3128939926373997,ols,1600,167
σ2,0.0010136978658741443,ols,1600,167
σ2net,0.0010136978658741443,ols,1600,167
ψ,0.9977712554598139,plugin,1600,168
σ2boot,NaN,plugin,1600,168
ψ,0.9053775566907362,ipw,1600,168
σ2,8.948469613480064e-5,ipw,1600,168
σ2net,0.00031766912824652985,ipw,1600,168
σ2boot,NaN,ipw,1600,168
stabilized,false,ipw,1600,168
ψ,0.9053647341834642,sipw,1600,168
σ2,8.968560860251226e-5,sipw,1600,168
σ2net,0.00031808551284983835,sipw,1600,168
σ2boot,NaN,sipw,1600,168
stabilized,true,sipw,1600,168
ψ,0.9977031030346702,onestep,1600,168
σ2,9.141530668749977e-5,onestep,1600,168
σ2net,0.0003291874402134111,onestep,1600,168
σ2boot,NaN,onestep,1600,168
ψ,0.9976927379990259,tmle,1600,168
σ2,9.155156119436132e-5,tmle,1600,168
σ2net,0.0003295045491650121,tmle,1600,168
σ2boot,NaN,tmle,1600,168
ψ,0.9152531757169701,plugin_iid,1600,168
σ2boot,NaN,plugin_iid,1600,168
ψ,0.9055880324023975,ipw_iid,1600,168
σ2,9.034465384754501e-5,ipw_iid,1600,168
σ2net,9.034465384754508e-5,ipw_iid,1600,168
σ2boot,NaN,ipw_iid,1600,168
stabilized,false,ipw_iid,1600,168
ψ,0.905588048205549,sipw_iid,1600,168
σ2,9.03446981003873e-5,sipw_iid,1600,168
σ2net,9.034469810038722e-5,sipw_iid,1600,168
σ2boot,NaN,sipw_iid,1600,168
stabilized,true,sipw_iid,1600,168
ψ,0.9152531748571824,onestep_iid,1600,168
σ2,9.034471970566609e-5,onestep_iid,1600,168
σ2net,9.034471970566616e-5,onestep_iid,1600,168
σ2boot,NaN,onestep_iid,1600,168
ψ,0.9152531734633009,tmle_iid,1600,168
σ2,9.034472456041099e-5,tmle_iid,1600,168
σ2net,9.034472456041084e-5,tmle_iid,1600,168
σ2boot,NaN,tmle_iid,1600,168
ψ,0.23445533600327478,ols,1600,168
σ2,0.0010102365902035636,ols,1600,168
σ2net,0.0010102365902035636,ols,1600,168
ψ,0.9729623097375526,plugin,1600,169
σ2boot,NaN,plugin,1600,169
ψ,0.8775804952493985,ipw,1600,169
σ2,9.12409882238163e-5,ipw,1600,169
σ2net,0.0003128159316530282,ipw,1600,169
σ2boot,NaN,ipw,1600,169
stabilized,false,ipw,1600,169
ψ,0.8775850499651696,sipw,1600,169
σ2,9.149878095697729e-5,sipw,1600,169
σ2net,0.0003128856630680718,sipw,1600,169
σ2boot,NaN,sipw,1600,169
stabilized,true,sipw,1600,169
ψ,0.9729805869335092,onestep,1600,169
σ2,9.101856475762417e-5,onestep,1600,169
σ2net,0.0003106462295757543,onestep,1600,169
σ2boot,NaN,onestep,1600,169
ψ,0.9729872805459052,tmle,1600,169
σ2,9.09991256248481e-5,tmle,1600,169
σ2net,0.0003106020474740671,tmle,1600,169
σ2boot,NaN,tmle,1600,169
ψ,0.890664180628504,plugin_iid,1600,169
σ2boot,NaN,plugin_iid,1600,169
ψ,0.8777739078375291,ipw_iid,1600,169
σ2,9.172870116336793e-5,ipw_iid,1600,169
σ2net,9.172870116336789e-5,ipw_iid,1600,169
σ2boot,NaN,ipw_iid,1600,169
stabilized,false,ipw_iid,1600,169
ψ,0.8777739748865645,sipw_iid,1600,169
σ2,9.172877210886866e-5,sipw_iid,1600,169
σ2net,9.172877210886857e-5,sipw_iid,1600,169
σ2boot,NaN,sipw_iid,1600,169
stabilized,true,sipw_iid,1600,169
ψ,0.8906641805429806,onestep_iid,1600,169
σ2,9.17287651043265e-5,onestep_iid,1600,169
σ2net,9.17287651043264e-5,onestep_iid,1600,169
σ2boot,NaN,onestep_iid,1600,169
ψ,0.8906641862279909,tmle_iid,1600,169
σ2,9.172877313334286e-5,tmle_iid,1600,169
σ2net,9.172877313334283e-5,tmle_iid,1600,169
σ2boot,NaN,tmle_iid,1600,169
ψ,0.31244034079627886,ols,1600,169
σ2,0.0010511479139053471,ols,1600,169
σ2net,0.0010511479139053471,ols,1600,169
ψ,1.008799889869237,plugin,1600,170
σ2boot,NaN,plugin,1600,170
ψ,0.912355078325123,ipw,1600,170
σ2,0.00010028666681500051,ipw,1600,170
σ2net,0.0003171018210969692,ipw,1600,170
σ2boot,NaN,ipw,1600,170
stabilized,false,ipw,1600,170
ψ,0.9123595410393063,sipw,1600,170
σ2,0.00010029500621165685,sipw,1600,170
σ2net,0.0003171234508979374,sipw,1600,170
σ2boot,NaN,sipw,1600,170
stabilized,true,sipw,1600,170
ψ,1.0087997778724012,onestep,1600,170
σ2,0.00010077688864694487,onestep,1600,170
σ2net,0.000322072657617027,onestep,1600,170
σ2boot,NaN,onestep,1600,170
ψ,1.0086795908538388,tmle,1600,170
σ2,0.0001007744639619979,tmle,1600,170
σ2net,0.0003221150046325832,tmle,1600,170
σ2boot,NaN,tmle,1600,170
ψ,0.9296252757410604,plugin_iid,1600,170
σ2boot,NaN,plugin_iid,1600,170
ψ,0.912358241499502,ipw_iid,1600,170
σ2,0.00010029603868599335,ipw_iid,1600,170
σ2net,0.00010029603868599338,ipw_iid,1600,170
σ2boot,NaN,ipw_iid,1600,170
stabilized,false,ipw_iid,1600,170
ψ,0.9123581497563112,sipw_iid,1600,170
σ2,0.00010029595171240082,sipw_iid,1600,170
σ2net,0.00010029595171240097,sipw_iid,1600,170
σ2boot,NaN,sipw_iid,1600,170
stabilized,true,sipw_iid,1600,170
ψ,0.9296252613001752,onestep_iid,1600,170
σ2,0.00010029606057756022,onestep_iid,1600,170
σ2net,0.0001002960605775602,onestep_iid,1600,170
σ2boot,NaN,onestep_iid,1600,170
ψ,0.9296252700262361,tmle_iid,1600,170
σ2,0.0001002960490316575,tmle_iid,1600,170
σ2net,0.00010029604903165748,tmle_iid,1600,170
σ2boot,NaN,tmle_iid,1600,170
ψ,0.4171681100009177,ols,1600,170
σ2,0.0010325777486902689,ols,1600,170
σ2net,0.0010325777486902689,ols,1600,170
ψ,0.9944775185859084,plugin,1600,171
σ2boot,NaN,plugin,1600,171
ψ,0.8993325271187581,ipw,1600,171
σ2,0.00010430400503447705,ipw,1600,171
σ2net,0.00034713105010565404,ipw,1600,171
σ2boot,NaN,ipw,1600,171
stabilized,false,ipw,1600,171
ψ,0.8994980617585853,sipw,1600,171
σ2,0.00010477388355710034,sipw,1600,171
σ2net,0.0003481115585486239,sipw,1600,171
σ2boot,NaN,sipw,1600,171
stabilized,true,sipw,1600,171
ψ,0.994464247771198,onestep,1600,171
σ2,0.00010476702050935849,onestep,1600,171
σ2net,0.00034534386134555745,onestep,1600,171
σ2boot,NaN,onestep,1600,171
ψ,0.994470587746832,tmle,1600,171
σ2,0.00010482548527852086,tmle,1600,171
σ2net,0.0003454472903945855,tmle,1600,171
σ2boot,NaN,tmle,1600,171
ψ,0.9142405794970823,plugin_iid,1600,171
σ2boot,NaN,plugin_iid,1600,171
ψ,0.8996387894653773,ipw_iid,1600,171
σ2,0.00010495180497997185,ipw_iid,1600,171
σ2net,0.0001049518049799718,ipw_iid,1600,171
σ2boot,NaN,ipw_iid,1600,171
stabilized,false,ipw_iid,1600,171
ψ,0.8996387782947166,sipw_iid,1600,171
σ2,0.00010495177146780528,sipw_iid,1600,171
σ2net,0.00010495177146780528,sipw_iid,1600,171
σ2boot,NaN,sipw_iid,1600,171
stabilized,true,sipw_iid,1600,171
ψ,0.9142405675735383,onestep_iid,1600,171
σ2,0.0001049517954491455,onestep_iid,1600,171
σ2net,0.00010495179544914535,onestep_iid,1600,171
σ2boot,NaN,onestep_iid,1600,171
ψ,0.9142405687861364,tmle_iid,1600,171
σ2,0.00010495181554850708,tmle_iid,1600,171
σ2net,0.00010495181554850684,tmle_iid,1600,171
σ2boot,NaN,tmle_iid,1600,171
ψ,0.3587433924007014,ols,1600,171
σ2,0.0010669402876543222,ols,1600,171
σ2net,0.0010669402876543222,ols,1600,171
ψ,0.9861121891422664,plugin,1600,172
σ2boot,NaN,plugin,1600,172
ψ,0.8894643011112368,ipw,1600,172
σ2,9.977067077174848e-5,ipw,1600,172
σ2net,0.0003572542374112328,ipw,1600,172
σ2boot,NaN,ipw,1600,172
stabilized,false,ipw,1600,172
ψ,0.889378612548176,sipw,1600,172
σ2,9.986626396608831e-5,sipw,1600,172
σ2net,0.00035712444217109895,sipw,1600,172
σ2boot,NaN,sipw,1600,172
stabilized,true,sipw,1600,172
ψ,0.9861199363782095,onestep,1600,172
σ2,9.936173565473876e-5,onestep,1600,172
σ2net,0.00035017880965974266,onestep,1600,172
σ2boot,NaN,onestep,1600,172
ψ,0.9860926783953416,tmle,1600,172
σ2,9.941909220978712e-5,tmle,1600,172
σ2net,0.0003502007734173916,tmle,1600,172
σ2boot,NaN,tmle,1600,172
ψ,0.9024913857160393,plugin_iid,1600,172
σ2boot,NaN,plugin_iid,1600,172
ψ,0.8896293331267999,ipw_iid,1600,172
σ2,0.00010008372179148015,ipw_iid,1600,172
σ2net,0.00010008372179148015,ipw_iid,1600,172
σ2boot,NaN,ipw_iid,1600,172
stabilized,false,ipw_iid,1600,172
ψ,0.8896293698176475,sipw_iid,1600,172
σ2,0.00010008380129621017,sipw_iid,1600,172
σ2net,0.00010008380129621026,sipw_iid,1600,172
σ2boot,NaN,sipw_iid,1600,172
stabilized,true,sipw_iid,1600,172
ψ,0.9024913772258353,onestep_iid,1600,172
σ2,0.00010008384222542792,onestep_iid,1600,172
σ2net,0.00010008384222542788,onestep_iid,1600,172
σ2boot,NaN,onestep_iid,1600,172
ψ,0.9024913754951527,tmle_iid,1600,172
σ2,0.00010008383626625889,tmle_iid,1600,172
σ2net,0.00010008383626625897,tmle_iid,1600,172
σ2boot,NaN,tmle_iid,1600,172
ψ,0.3200134282837233,ols,1600,172
σ2,0.0010987469251901754,ols,1600,172
σ2net,0.0010987469251901754,ols,1600,172
ψ,0.9842071437539603,plugin,1600,173
σ2boot,NaN,plugin,1600,173
ψ,0.8936875571429832,ipw,1600,173
σ2,9.827408322236135e-5,ipw,1600,173
σ2net,0.0003288363961851954,ipw,1600,173
σ2boot,NaN,ipw,1600,173
stabilized,false,ipw,1600,173
ψ,0.8937900603875596,sipw,1600,173
σ2,9.833009379549045e-5,sipw,1600,173
σ2net,0.0003286739078215832,sipw,1600,173
σ2boot,NaN,sipw,1600,173
stabilized,true,sipw,1600,173
ψ,0.9842027880359145,onestep,1600,173
σ2,9.8184927671938e-5,onestep,1600,173
σ2net,0.00031761300431082075,onestep,1600,173
σ2boot,NaN,onestep,1600,173
ψ,0.9841980108009198,tmle,1600,173
σ2,9.819624499147824e-5,tmle,1600,173
σ2net,0.0003176225672075786,tmle,1600,173
σ2boot,NaN,tmle,1600,173
ψ,0.906116318623885,plugin_iid,1600,173
σ2boot,NaN,plugin_iid,1600,173
ψ,0.893710212709795,ipw_iid,1600,173
σ2,9.83241275226441e-5,ipw_iid,1600,173
σ2net,9.832412752264402e-5,ipw_iid,1600,173
σ2boot,NaN,ipw_iid,1600,173
stabilized,false,ipw_iid,1600,173
ψ,0.8937101600830064,sipw_iid,1600,173
σ2,9.832407541843234e-5,sipw_iid,1600,173
σ2net,9.832407541843234e-5,sipw_iid,1600,173
σ2boot,NaN,sipw_iid,1600,173
stabilized,true,sipw_iid,1600,173
ψ,0.9061163245576591,onestep_iid,1600,173
σ2,9.832413119366296e-5,onestep_iid,1600,173
σ2net,9.832413119366295e-5,onestep_iid,1600,173
σ2boot,NaN,onestep_iid,1600,173
ψ,0.9061163163897737,tmle_iid,1600,173
σ2,9.832411453088962e-5,tmle_iid,1600,173
σ2net,9.832411453088939e-5,tmle_iid,1600,173
σ2boot,NaN,tmle_iid,1600,173
ψ,0.3081895709988903,ols,1600,173
σ2,0.0011094660016650914,ols,1600,173
σ2net,0.0011094660016650914,ols,1600,173
ψ,0.9843271162873469,plugin,1600,174
σ2boot,NaN,plugin,1600,174
ψ,0.8930098664874688,ipw,1600,174
σ2,0.000100060430223857,ipw,1600,174
σ2net,0.0003574140474764564,ipw,1600,174
σ2boot,NaN,ipw,1600,174
stabilized,false,ipw,1600,174
ψ,0.8930663363973949,sipw,1600,174
σ2,0.00010023842391449724,sipw,1600,174
σ2net,0.0003574181452780606,sipw,1600,174
σ2boot,NaN,sipw,1600,174
stabilized,true,sipw,1600,174
ψ,0.9842885944278704,onestep,1600,174
σ2,0.00010002104800046574,onestep,1600,174
σ2net,0.00035029936449768907,onestep,1600,174
σ2boot,NaN,onestep,1600,174
ψ,0.9842845162049381,tmle,1600,174
σ2,0.00010002970945439878,tmle,1600,174
σ2net,0.0003502956760445321,tmle,1600,174
σ2boot,NaN,tmle,1600,174
ψ,0.9063639764670716,plugin_iid,1600,174
σ2boot,NaN,plugin_iid,1600,174
ψ,0.8931662145944455,ipw_iid,1600,174
σ2,0.00010045085193627554,ipw_iid,1600,174
σ2net,0.00010045085193627547,ipw_iid,1600,174
σ2boot,NaN,ipw_iid,1600,174
stabilized,false,ipw_iid,1600,174
ψ,0.8931662470118331,sipw_iid,1600,174
σ2,0.00010045089702011735,sipw_iid,1600,174
σ2net,0.00010045089702011734,sipw_iid,1600,174
σ2boot,NaN,sipw_iid,1600,174
stabilized,true,sipw_iid,1600,174
ψ,0.9063639821442037,onestep_iid,1600,174
σ2,0.00010045090085997286,onestep_iid,1600,174
σ2net,0.0001004509008599729,onestep_iid,1600,174
σ2boot,NaN,onestep_iid,1600,174
ψ,0.9063639847048056,tmle_iid,1600,174
σ2,0.0001004508991654774,tmle_iid,1600,174
σ2net,0.0001004508991654775,tmle_iid,1600,174
σ2boot,NaN,tmle_iid,1600,174
ψ,0.3219386697434323,ols,1600,174
σ2,0.0010128903932360679,ols,1600,174
σ2net,0.0010128903932360679,ols,1600,174
ψ,1.0306667145777795,plugin,1600,175
σ2boot,NaN,plugin,1600,175
ψ,0.9360022188014523,ipw,1600,175
σ2,0.00010462076138863057,ipw,1600,175
σ2net,0.0003695633340109397,ipw,1600,175
σ2boot,NaN,ipw,1600,175
stabilized,false,ipw,1600,175
ψ,0.9357903170797477,sipw,1600,175
σ2,0.00010435897523062429,sipw,1600,175
σ2net,0.00036859366890110585,sipw,1600,175
σ2boot,NaN,sipw,1600,175
stabilized,true,sipw,1600,175
ψ,1.0306620694791921,onestep,1600,175
σ2,0.00010509015302155124,onestep,1600,175
σ2net,0.0003728258417921034,onestep,1600,175
σ2boot,NaN,onestep,1600,175
ψ,1.0305520669846058,tmle,1600,175
σ2,0.00010507734607592684,tmle,1600,175
σ2net,0.0003727986979429753,tmle,1600,175
σ2boot,NaN,tmle,1600,175
ψ,0.9536453427507626,plugin_iid,1600,175
σ2boot,NaN,plugin_iid,1600,175
ψ,0.9359626289056142,ipw_iid,1600,175
σ2,0.00010470148961436534,ipw_iid,1600,175
σ2net,0.00010470148961436538,ipw_iid,1600,175
σ2boot,NaN,ipw_iid,1600,175
stabilized,false,ipw_iid,1600,175
ψ,0.93596258022855,sipw_iid,1600,175
σ2,0.00010470148088852811,sipw_iid,1600,175
σ2net,0.00010470148088852831,sipw_iid,1600,175
σ2boot,NaN,sipw_iid,1600,175
stabilized,true,sipw_iid,1600,175
ψ,0.9536453514047583,onestep_iid,1600,175
σ2,0.00010470157773180387,onestep_iid,1600,175
σ2net,0.00010470157773180371,onestep_iid,1600,175
σ2boot,NaN,onestep_iid,1600,175
ψ,0.9536453506823309,tmle_iid,1600,175
σ2,0.00010470153431780388,tmle_iid,1600,175
σ2net,0.000104701534317804,tmle_iid,1600,175
σ2boot,NaN,tmle_iid,1600,175
ψ,0.4383418030310447,ols,1600,175
σ2,0.001077124467318244,ols,1600,175
σ2net,0.001077124467318244,ols,1600,175
ψ,0.9838981982906152,plugin,1600,176
σ2boot,NaN,plugin,1600,176
ψ,0.8873114715062522,ipw,1600,176
σ2,0.00010186615263284946,ipw,1600,176
σ2net,0.0003385068012601525,ipw,1600,176
σ2boot,NaN,ipw,1600,176
stabilized,false,ipw,1600,176
ψ,0.8873183602473332,sipw,1600,176
σ2,0.00010191254352647298,sipw,1600,176
σ2net,0.00033802493827419643,sipw,1600,176
σ2boot,NaN,sipw,1600,176
stabilized,true,sipw,1600,176
ψ,0.9839024923004055,onestep,1600,176
σ2,0.0001022334468821553,onestep,1600,176
σ2net,0.00033839996369377595,onestep,1600,176
σ2boot,NaN,onestep,1600,176
ψ,0.9838266158226735,tmle,1600,176
σ2,0.00010224717666786145,tmle,1600,176
σ2net,0.0003384590454101544,tmle,1600,176
σ2boot,NaN,tmle,1600,176
ψ,0.9014901079352339,plugin_iid,1600,176
